unieke_id,latitude,longitude,naam,rijstrook,Kmp_Rsys
3479,50.79026353,3.232183394,Knooppunt Aalbeke E17 kant Gent,R10,"5,355"
874,50.97584443,5.549872362,complex Genk-Oost,R10,"0,395"
3478,51.1536653,3.211471701,Knooppunt Brugge E40 kant Gent,R10,"0,35"
875,50.97575836,5.549981316,complex Genk-Oost,R10,"0,352"
2146,51.00309241,3.769993636,Complex 7 Merelbeke-R4,R11,"0,801"
3477,51.15230651,3.210285849,Knooppunt Brugge E40 kant Gent,R10,"0,033"
876,51.00351083,5.454030866,complex Park Midden Limburg,R10,"22,364"
2145,51.00309241,3.769993636,Complex 7 Merelbeke-R4,R10,"0,801"
3476,51.15285032,3.209921983,Knooppunt Brugge E40 kant Gent,R10,"66,804"
877,51.00347881,5.454019724,complex Park Midden Limburg,R11,"22,364"
878,51.00346879,5.455129196,complex Park Midden Limburg,R10,"0,078"
879,51.00399458,5.453135099,complex Park Midden Limburg,R10,"0,157"
2166,51.12752889,4.083442009,Complex nr 13 Waasmunster,R10,"0,325"
3497,50.78768271,3.22875158,Knooppunt Aalbeke E403 kant Brugge,R10,"0,41"
2165,51.12591652,4.076612869,Complex nr 13 Waasmunster,R10,"0,29"
3496,50.79206163,3.224689884,Knooppunt Aalbeke E403 kant Brugge,R10,"0,015"
2164,51.12494669,4.075549858,Complex nr 13 Waasmunster,R10,"0,066"
3495,50.79228523,3.22543239,Knooppunt Aalbeke E403 kant Brugge,R10,"0,957"
2163,51.125815,4.076718492,Complex nr 13 Waasmunster,R12,"78,18"
3494,50.7920343,3.224970494,Knooppunt Aalbeke E403 kant Brugge,R10,"0,238"
2162,51.125815,4.076718492,Complex nr 13 Waasmunster,R11,"78,18"
3493,50.79218739,3.225259795,Knooppunt Aalbeke E403 kant Brugge,R11,"24,387"
2161,51.125815,4.076718492,Complex nr 13 Waasmunster,R10,"78,18"
3492,50.79220807,3.225292503,Knooppunt Aalbeke E403 kant Brugge,R10,"24,387"
2160,51.12565746,4.076913845,Complex nr 13 Waasmunster,R12,"78,184"
3490,50.79213103,3.225151349,Knooppunt Aalbeke E403 kant Brugge,R11,"24,386"
880,51.00209658,5.459754055,complex Park Midden Limburg,R10,"21,951"
881,51.00212861,5.45977058,complex Park Midden Limburg,R11,"21,951"
882,51.00224229,5.458479377,complex Park Midden Limburg,R10,"0,019"
883,51.0014974,5.46120196,complex Park Midden Limburg,R10,"0,192"
2159,51.12565746,4.076913845,Complex nr 13 Waasmunster,R11,"78,184"
884,51.00868344,5.300723848,complex Zolder,R10,"33,265"
2158,51.12565746,4.076913845,Complex nr 13 Waasmunster,R10,"78,184"
885,51.00865041,5.300741357,complex Zolder,R11,"33,265"
3489,50.79211036,3.225111211,Knooppunt Aalbeke E403 kant Brugge,R10,"24,386"
2157,51.1999376,3.938844982,Complex nr 12 Moerbeke,R10,"0,137"
886,51.00906527,5.302105135,complex Zolder,R10,"0,026"
2156,51.1994314,3.933697437,Complex nr 12 Moerbeke,R10,"0,036"
887,51.00856321,5.299287629,complex Zolder,R10,"0,231"
3487,50.79158254,3.234007808,Knooppunt Aalbeke E17 kant Gent,R10,"0,037"
888,51.01013129,5.309958013,complex Zolder,R10,"32,592"
889,51.01016358,5.309942221,complex Zolder,R11,"32,592"
2177,51.072647,4.345758,Complex nr 8 Willebroek-Noord,R11,"21,107"
2176,51.072638,4.345807,Complex nr 8 Willebroek-Noord,R10,"21,107"
2175,51.072595,4.34587,Complex nr 8 Willebroek-Noord,R10,"21,107"
2174,51.075058,4.346284,Complex nr 8 Willebroek-Noord,R10,"15,415"
2173,51.075853,4.347612,Complex nr 8 Willebroek-Noord,R11,"0,128"
2172,51.075842,4.347653,Complex nr 8 Willebroek-Noord,R10,"0,128"
2171,51.075801,4.347427,Complex nr 8 Willebroek-Noord,R10,
890,51.00975597,5.308562625,complex Zolder,R10,"0,043"
2170,51.075991,4.347253,Complex nr 8 Willebroek-Noord,R12,"21,496"
891,51.01035134,5.311383562,complex Zolder,R10,"0,213"
894,51.16935364,4.413951227,complex Wilrijk,R10,"32,419"
895,51.16935615,4.413902219,complex Wilrijk,R11,"32,419"
2169,51.076001,4.347207,Complex nr 8 Willebroek-Noord,R11,"21,496"
896,51.16935911,4.41384698,complex Wilrijk,R12,"32,419"
2168,51.076008,4.347156,Complex nr 8 Willebroek-Noord,R10,"21,496"
897,51.1693625,4.41378979,complex Wilrijk,R13,"32,419"
3499,50.78666598,3.226398007,Knooppunt Aalbeke E403 kant Brugge,R10,"4,791"
2167,51.12807539,4.083522255,Complex nr 13 Waasmunster,R10,"0,071"
898,51.16937492,4.41363968,complex Wilrijk,R10,"32,439"
3498,50.78805431,3.227700312,Knooppunt Aalbeke E403 kant Brugge,R10,"0,051"
899,51.16938031,4.413582577,complex Wilrijk,R11,"32,439"
2180,51.051126,4.335329,Complex nr 6 Willebroek-Zuid,R10,"18,607"
2188,51.046541,4.332572,Complex nr 6 Willebroek-Zuid,R10,"0,319"
2187,51.051206,4.334921,Complex nr 6 Willebroek-Zuid,R10,"0,068"
2186,51.051652,4.33572,Complex nr 6 Willebroek-Zuid,R10,"0,302"
2185,51.051165,4.335113,Complex nr 6 Willebroek-Zuid,R12,"18,607"
2184,51.051176,4.335067,Complex nr 6 Willebroek-Zuid,R11,"18,607"
2183,51.051185,4.335023,Complex nr 6 Willebroek-Zuid,R10,"18,607"
2182,51.051142,4.335238,Complex nr 6 Willebroek-Zuid,R12,"18,607"
2181,51.051131,4.335285,Complex nr 6 Willebroek-Zuid,R11,"18,607"
2179,51.072733,4.346159,Complex nr 8 Willebroek-Noord,R10,"0,114"
2178,51.071417,4.345398,Complex nr 8 Willebroek-Noord,R10,"0,01"
2191,50.857269,4.272251,Complex nr 13 Dilbeek,R11,"50,949"
2190,50.857259,4.272203,Complex nr 13 Dilbeek,R10,"50,949"
2199,50.857155,4.27291,Complex nr 13 Dilbeek,R11,"0,126"
2198,50.85716997,4.272955006,Complex nr 13 Dilbeek,R10,"0,126"
2197,50.857224,4.272,Complex nr 13 Dilbeek,R11,"0,072"
2196,50.85722673,4.27195559,Complex nr 13 Dilbeek,R10,"0,072"
2195,50.857257,4.272469,Complex nr 13 Dilbeek,R12,"50,964"
2194,50.857266,4.272514,Complex nr 13 Dilbeek,R11,"50,964"
2193,50.857279,4.272564,Complex nr 13 Dilbeek,R10,"50,964"
2192,50.857279,4.272296,Complex nr 13 Dilbeek,R12,"50,949"
2189,51.04642775,4.333094455,Complex nr 6 Willebroek-Zuid,R10,"0,054"
1701,50.86931575,4.48507994,Snede Kraainem-Sterrebeek 2,R10,"7,171"
1700,50.86928541,4.48507809,Snede Kraainem-Sterrebeek 2,R09,"7,171"
1709,50.85742476,4.638658182,Verkeerswisselaar Heverlee West,R11,"18,128"
1708,50.85745794,4.638675076,Verkeerswisselaar Heverlee West,R10,"18,128"
1706,50.856152,4.64615,Knooppunt Heverlee Oostkant,R12,"18,674"
1705,50.856182,4.64617,Knooppunt Heverlee Oostkant,R11,"18,674"
1704,50.856212,4.64619,Knooppunt Heverlee Oostkant,R10,"18,674"
1703,50.856252,4.64621,Knooppunt Heverlee Oostkant,R09,"18,674"
1702,50.86934609,4.48507824,Snede Kraainem-Sterrebeek 2,R11,"7,171"
1711,50.866664,4.651671,complex nr15 Leuven,R11,"85,826"
1710,50.866682,4.651624,complex nr15 Leuven,R10,"85,826"
1715,51.13169759,4.935092837,complex Geel-West (23) + aangrenzende va,R10,"0,311"
1714,51.13145004,4.936051846,complex Geel-West (23) + aangrenzende va,R10,"0,33"
1723,50.7609917,4.2898472,complex nr 19 Beersel,R10,"62,841"
1722,50.7610722,4.2894806,complex nr 19 Beersel,R12,"62,841"
1721,50.7610722,4.2894306,complex nr 19 Beersel,R11,"62,841"
1720,50.7610722,4.2893694,complex nr 19 Beersel,R10,"62,841"
1729,50.76655,4.2935944,complex nr 19 Beersel,R10,"0,116"
1728,50.7667778,4.2922972,complex nr 19 Beersel,R10,"0,144"
1727,50.7607833,4.2899028,complex nr 19 Beersel,R10,"0,102"
1726,50.7611,4.2892222,complex nr 19 Beersel,R10,"0,295"
1725,50.7609917,4.2897361,complex nr 19 Beersel,R12,"62,841"
1724,50.7609917,4.2897917,complex nr 19 Beersel,R11,"62,841"
1734,50.7434806,4.2762139,complex nr 20 Huizingen,R11,"65,033"
1733,50.7435028,4.276175,complex nr 20 Huizingen,R10,"65,033"
1732,50.7431722,4.2762444,complex nr 20 Huizingen,R12,"65,073"
1731,50.74315,4.2762889,complex nr 20 Huizingen,R11,"65,073"
1730,50.7431361,4.2763306,complex nr 20 Huizingen,R10,"65,073"
1739,50.7436389,4.276175,complex nr 20 Huizingen,R10,"0,07"
1738,50.7433694,4.2769556,complex nr 20 Huizingen,R11,"0,126"
1737,50.7433889,4.2770028,complex nr 20 Huizingen,R10,"0,126"
1736,50.7430944,4.276425,complex nr 20 Huizingen,R10,"0,21"
1735,50.7434639,4.2762583,complex nr 20 Huizingen,R12,"65,033"
1745,50.7248278,4.26875,complex nr 21 Halle,R10,"67,202"
1744,50.7247722,4.2691111,complex nr 21 Halle,R12,"67,206"
1743,50.7247583,4.2691611,complex nr 21 Halle,R11,"67,206"
1742,50.7247528,4.2692083,complex nr 21 Halle,R10,"67,206"
1741,50.7392472,4.2733222,complex nr 20 Huizingen,R10,"0,09"
1740,50.7395694,4.2727167,complex nr 20 Huizingen,R10,"0,296"
1749,50.7257583,4.2697722,complex nr 21 Halle,R10,"1,102"
1748,50.7242167,4.2691944,complex nr 21 Halle,R10,"0,055"
1747,50.7248139,4.2688611,complex nr 21 Halle,R12,"67,202"
1746,50.7248222,4.2688083,complex nr 21 Halle,R11,"67,202"
1756,50.88212853,4.46069555,Snede Henneaulaan Noord,R10,"31,705"
1755,50.88211637,4.46044152,Snede Henneaulaan Noord,R12,"31,711"
1754,50.88211417,4.46038645,Snede Henneaulaan Noord,R11,"31,711"
1753,50.88211084,4.46033316,Snede Henneaulaan Noord,R10,"31,711"
1752,50.72366373,4.265745234,complex nr 21 Halle,R10,"0,048"
1751,50.7248722,4.2685278,complex nr 21 Halle,R11,"0,058"
1750,50.7248972,4.2684917,complex nr 21 Halle,R10,"0,058"
1759,50.88177655,4.46102523,Complex nr3 Zaventem-Henneaulaan,R10,"13,252"
1758,50.88212412,4.46058897,Snede Henneaulaan Noord,R12,"31,705"
1757,50.88212633,4.46063871,Snede Henneaulaan Noord,R11,"31,705"
1770,50.87919598,4.46177673,Snede Henneaulaan Zuid,R11,"31,344"
1767,50.88250726,4.45920601,Complex nr3 Zaventem-Henneaulaan,R11,"0,091"
1766,50.88251853,4.45915807,Complex nr3 Zaventem-Henneaulaan,R10,"0,091"
1765,50.88214177,4.45957653,Complex nr3 Zaventem-Henneaulaan,R11,"13,274"
1764,50.88214631,4.45952858,Complex nr3 Zaventem-Henneaulaan,R10,"13,274"
1763,50.88217985,4.4597418,Complex nr3 Zaventem-Henneaulaan,R10,"0,019"
1762,50.8817269,4.46129157,Complex nr3 Zaventem-Henneaulaan,R10,"0,123"
1761,50.88176989,4.46092575,Complex nr3 Zaventem-Henneaulaan,R12,"13,252"
1760,50.88177322,4.46097549,Complex nr3 Zaventem-Henneaulaan,R11,"13,252"
1769,50.87918142,4.46172164,Snede Henneaulaan Zuid,R10,"31,344"
1768,50.87916685,4.46166833,Snede Henneaulaan Zuid,R09,"31,344"
1781,50.87700538,4.46383435,Snede Henneaulaan Zuid,R10,"0,023"
1780,50.87719904,4.46336764,Snede Henneaulaan Zuid,R13,"31,113"
1778,50.87722817,4.46346361,Snede Henneaulaan Zuid,R11,"31,113"
1776,50.87724274,4.46351159,Snede Henneaulaan Zuid,R10,"31,113"
1774,50.87994923,4.46270008,Snede Henneaulaan Zuid,R10,"13,006"
1772,50.87904129,4.46130397,Complex nr3 Zaventem-Henneaulaan,R10,"0,226"
1771,50.87920943,4.46182294,Snede Henneaulaan Zuid,R12,"31,344"
4800,51.300534,4.387606,Complex Dijkstraat A12N,R11,"43,003"
4801,51.300609,4.387676,Complex Dijkstraat A12N,R10,"0,11"
4802,51.299914,4.389636,Complex Dijkstraat A12N,R10,"0,016"
1779,50.87721361,4.46341385,Snede Henneaulaan Zuid,R12,"31,113"
1792,50.91710893,4.37075626,Complex nr7 Grimbergen,R12,"40,065"
1791,50.91713815,4.37076515,Complex nr7 Grimbergen,R11,"40,065"
1790,50.9171741,4.37077938,Complex nr7 Grimbergen,R10,"40,065"
1789,50.900243,4.438751,Knooppunt E19 R0,R11,"0,079"
1788,50.900258,4.438797,Knooppunt E19 R0,R10,"0,079"
1787,50.899913,4.438291,Knooppunt E19 R0,R12,"34,344"
1786,50.899892,4.438261,Knooppunt E19 R0,R11,"34,344"
1785,50.899865,4.438217,Knooppunt E19 R0,R10,"34,344"
1784,50.899997,4.438364,Knooppunt E19 R0,R12,"34,351"
1783,50.900027,4.438396,Knooppunt E19 R0,R11,"34,351"
1782,50.900054,4.438423,Knooppunt E19 R0,R10,"34,351"
1799,50.91810223,4.36327611,Complex nr7 Grimbergen,R11,"0,224"
1798,50.91813256,4.36326366,Complex nr7 Grimbergen,R10,"0,224"
1797,50.91670102,4.37155081,Complex nr7 Grimbergen,R10,"0,232"
1796,50.91709991,4.37182992,Complex nr7 Grimbergen,R10,"0,082"
1795,50.91701117,4.37073315,Complex nr7 Grimbergen,R12,"40,065"
1794,50.91697746,4.37071893,Complex nr7 Grimbergen,R11,"40,065"
1793,50.916946,4.37069937,Complex nr7 Grimbergen,R10,"40,065"
3505,50.78646118,3.226627131,Knooppunt Aalbeke E403 kant Brugge,R10,"0,099"
3504,50.78690791,3.226029871,Knooppunt Aalbeke E403 kant Brugge,R10,"4,785"
3503,50.78657793,3.226527013,Knooppunt Aalbeke E403 kant Brugge,R10,"4,785"
3502,50.78680357,3.226192125,Knooppunt Aalbeke E403 kant Brugge,R11,"4,784"
3501,50.78683184,3.22615426,Knooppunt Aalbeke E403 kant Brugge,R10,"4,784"
3500,50.78668997,3.226358438,Knooppunt Aalbeke E403 kant Brugge,R11,"4,791"
900,51.16938395,4.41353245,complex Wilrijk,R12,"32,439"
901,51.16938533,4.413481669,complex Wilrijk,R13,"32,439"
902,51.16931629,4.41416148,complex Wilrijk,R10,"0,19"
903,51.17301446,4.41570853,complex Wilrijk,R10,"0,547"
904,51.17298638,4.41568706,complex Wilrijk,R11,"0,547"
3508,50.78660179,3.234213736,Knooppunt Aalbeke E403 kant Moeskroen,R11,"23,503"
905,51.17204277,4.416505394,complex Wilrijk,R10,"0,038"
3507,50.78662764,3.234247939,Knooppunt Aalbeke E403 kant Moeskroen,R10,"23,503"
906,51.17211183,4.41096055,complex Wilrijk,R10,"0,328"
907,51.17202538,4.41077638,complex Wilrijk,R10,"0,228"
908,51.02129392,3.734195226,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,076"
909,51.02303478,3.735846763,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,295"
3516,50.82966866,3.193790485,Knooppunt Moorsele A19 kant Kortrijk,R11,"1,511"
3515,50.82970184,3.193795261,Knooppunt Moorsele A19 kant Kortrijk,R10,"1,511"
3514,50.7867361,3.234636321,Knooppunt Aalbeke E403 kant Moeskroen,R10,"0,028"
3513,50.78642248,3.233972889,Knooppunt Aalbeke E403 kant Moeskroen,R10,"1,048"
3512,50.7867247,3.234354365,Knooppunt Aalbeke E403 kant Moeskroen,R10,"0,192"
3511,50.78653472,3.234127748,Knooppunt Aalbeke E403 kant Moeskroen,R11,"23,498"
3510,50.78650813,3.234095071,Knooppunt Aalbeke E403 kant Moeskroen,R10,"23,498"
910,51.02305446,3.735749447,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"1,039"
911,51.02305446,3.735749447,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"1,039"
912,51.0234834,3.735923431,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,052"
913,51.0234834,3.735923431,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"0,052"
914,51.02729395,3.740554077,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,135"
915,51.0272655,3.740587639,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"0,135"
3519,50.82981193,3.193811147,Knooppunt Moorsele A19 kant Kortrijk,R10,"1,51"
916,51.0275273,3.740513631,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,04"
3518,50.82958457,3.193766916,Knooppunt Moorsele A19 kant Kortrijk,R11,"1,513"
917,51.02707308,3.739128293,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,459"
3517,50.82954932,3.193763658,Knooppunt Moorsele A19 kant Kortrijk,R10,"1,513"
918,51.02704716,3.739095723,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"0,459"
919,51.0254956,3.73691956,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,035"
3530,50.83300285,3.184894439,Knooppunt Moorsele E403 kant Brugge,R11,"29,757"
3527,50.83292536,3.184684363,Knooppunt Moorsele E403 kant Brugge,R11,"29,744"
3526,50.8329077,3.184641109,Knooppunt Moorsele E403 kant Brugge,R10,"29,744"
3525,50.82922691,3.191865372,Knooppunt Moorsele A19 kant Kortrijk,R10,"0,063"
3524,50.83016534,3.189459967,Knooppunt Moorsele A19 kant Kortrijk,R10,"0,415"
3523,50.83002586,3.193713818,Knooppunt Moorsele A19 kant Kortrijk,R10,"0,048"
3522,50.82946888,3.193758637,Knooppunt Moorsele A19 kant Kortrijk,R11,"1,519"
3521,50.82943351,3.193752268,Knooppunt Moorsele A19 kant Kortrijk,R10,"1,519"
920,51.02729778,3.741570356,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"51,27"
3520,50.82977592,3.193806374,Knooppunt Moorsele A19 kant Kortrijk,R11,"1,51"
921,51.02732306,3.741532064,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"51,27"
922,51.02735189,3.741498775,complex Gent-UZ (9) + knooppunt Gent-Ce,R12,"51,27"
923,51.0273748,3.741464126,complex Gent-UZ (9) + knooppunt Gent-Ce,R13,"51,27"
924,51.0274718,3.741332263,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"51,273"
925,51.02744471,3.74136591,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"51,273"
926,51.02346723,3.734577719,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,737"
927,51.02346723,3.734577719,complex Gent-UZ (9) + knooppunt Gent-Ce,R11,"0,737"
3529,50.83302093,3.184941925,Knooppunt Moorsele E403 kant Brugge,R10,"29,757"
928,51.02354198,3.734308349,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,054"
3528,50.8329424,3.184729783,Knooppunt Moorsele E403 kant Brugge,R12,"29,744"
929,51.02294474,3.733708486,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"0,18"
2210,51.1183187,3.77215659,Skaldenstraat,R10,"0,201"
3541,50.82976391,3.182091653,Knooppunt Moorsele A19 kant Ieper,R10,"2,33"
3540,50.82941373,3.182131322,Knooppunt Moorsele A19 kant Ieper,R11,"2,343"
2207,51.11835227,3.77240045,Skaldenstraat,R11,"10,925"
3538,50.82961792,3.182107139,Knooppunt Moorsele A19 kant Ieper,R11,"2,335"
2206,51.11835227,3.77240045,Skaldenstraat,R10,"10,925"
3537,50.82965123,3.18209941,Knooppunt Moorsele A19 kant Ieper,R10,"2,335"
2205,51.11829816,3.772585641,Skaldenstraat,R11,"10,927"
3536,50.82953337,3.18212483,Knooppunt Moorsele A19 kant Ieper,R11,"2,337"
2204,51.11829816,3.772585641,Skaldenstraat,R10,"10,927"
3535,50.82949884,3.182130678,Knooppunt Moorsele A19 kant Ieper,R10,"2,337"
2203,50.853927,4.274394,Complex nr 13 Dilbeek,R11,"0,112"
3534,50.83295031,3.184239627,Knooppunt Moorsele E403 kant Brugge,R10,"0,023"
2202,50.85374172,4.274504731,Complex nr 13 Dilbeek,R10,"0,112"
3533,50.83305824,3.185055116,Knooppunt Moorsele E403 kant Brugge,R10,"29,758"
2201,50.854056,4.273369,Complex nr 13 Dilbeek,R11,"0,213"
930,51.09063114,4.026597674,complex Lokeren (12),R10,"72,892"
3532,50.83286589,3.184529578,Knooppunt Moorsele E403 kant Brugge,R10,"29,758"
2200,50.85408504,4.273386316,Complex nr 13 Dilbeek,R10,"0,213"
931,51.09063114,4.026597674,complex Lokeren (12),R11,"72,892"
3531,50.83298812,3.1848514,Knooppunt Moorsele E403 kant Brugge,R12,"29,757"
932,51.09063114,4.026597674,complex Lokeren (12),R12,"72,892"
933,51.09100904,4.024760916,complex Lokeren (12),R10,"0,179"
934,51.09091413,4.024575842,complex Lokeren (12),R10,"0,419"
935,51.09054265,4.026807799,complex Lokeren (12),R10,"72,896"
936,51.09054265,4.026807799,complex Lokeren (12),R11,"72,896"
937,51.09054265,4.026807799,complex Lokeren (12),R12,"72,896"
938,51.09003974,4.027952505,complex Lokeren (12),R10,"0,135"
2209,51.11862791,3.773164665,Skaldenstraat,R11,"0,146"
939,51.0901756,4.028313497,complex Lokeren (12),R10,"0,418"
2208,51.11862791,3.773164665,Skaldenstraat,R10,"0,146"
3539,50.82938295,3.182137237,Knooppunt Moorsele A19 kant Ieper,R10,"2,343"
2221,51.03755651,3.627442749,Complex nr 13 Drongen,R11,"51,251"
3552,50.82659011,3.191437456,Knooppunt Moorsele E403 kant Moeskroen,R10,"28,909"
2220,51.03752625,3.627446937,Complex nr 13 Drongen,R10,"51,251"
3551,50.82646063,3.191117157,Knooppunt Moorsele E403 kant Moeskroen,R12,"28,91"
3550,50.82644482,3.191076107,Knooppunt Moorsele E403 kant Moeskroen,R11,"28,91"
2218,51.03924847,3.620080475,Complex nr 13 Drongen,R10,"0,054"
3549,50.82642587,3.191030068,Knooppunt Moorsele E403 kant Moeskroen,R10,"28,91"
2217,51.03803813,3.624280027,Complex nr 13 Drongen,R10,"0,077"
3548,50.82651212,3.191239084,Knooppunt Moorsele E403 kant Moeskroen,R12,"28,943"
2216,51.03824678,3.624441415,Complex nr 13 Drongen,R12,"51,475"
3547,50.82652858,3.191282129,Knooppunt Moorsele E403 kant Moeskroen,R11,"28,943"
2215,51.03821511,3.624419299,Complex nr 13 Drongen,R11,"51,475"
3546,50.82654632,3.191328245,Knooppunt Moorsele E403 kant Moeskroen,R10,"28,943"
2214,51.03818475,3.624403226,Complex nr 13 Drongen,R10,"51,475"
3545,50.83004256,3.184632698,Knooppunt Moorsele A19 kant Ieper,R10,"0,028"
2213,51.12115408,3.775209331,Skaldenstraat,R11,"0,056"
940,51.08751721,4.020872299,complex Lokeren (12),R10,"0,213"
3544,50.82943944,3.186531574,Knooppunt Moorsele A19 kant Ieper,R10,"0,437"
2212,51.12115408,3.775209331,Skaldenstraat,R10,"0,056"
941,51.08728934,4.021589648,complex Lokeren (12),R10,"0,053"
3543,50.82921862,3.182101205,Knooppunt Moorsele A19 kant Ieper,R10,"0,027"
2211,51.12103728,3.775775943,Skaldenstraat,R10,"0,348"
942,51.16593983,4.246005356,complex Haasdonk (15a),R10,"90,986"
3542,50.82972864,3.182096307,Knooppunt Moorsele A19 kant Ieper,R11,"2,33"
943,51.16593983,4.246005356,complex Haasdonk (15a),R11,"90,986"
944,51.16593983,4.246005356,complex Haasdonk (15a),R12,"90,986"
945,51.16560559,4.245864639,complex Haasdonk (15a),R10,"90,963"
946,51.16560559,4.245864639,complex Haasdonk (15a),R11,"90,963"
947,51.16560559,4.245864639,complex Haasdonk (15a),R12,"90,963"
948,51.16628236,4.246301872,complex Haasdonk (15a),R10,"0,075"
949,51.16558618,4.245999996,complex Haasdonk (15a),R10,"0,34"
2219,51.03926985,3.620109259,Complex nr 13 Drongen,R11,"0,054"
2232,51.02004374,3.688356221,complex nr 14 St-Denijs-Westrem (deel 1:,R12,"46,553"
3563,50.880403,4.25678,Parking Groot-Bijgaarden,R10,"2,462"
2231,51.02001151,3.688337382,complex nr 14 St-Denijs-Westrem (deel 1:,R11,"46,553"
3562,50.879776,4.257731,Parking Groot-Bijgaarden,R10,"2,412"
2230,51.01998287,3.688316609,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"46,553"
3561,50.880179,4.256613,Parking Groot-Bijgaarden,R12,"2,446"
3560,50.880209,4.256629,Parking Groot-Bijgaarden,R11,"2,446"
2229,51.26786791,4.468342663,Complex nr 5 Kleine Bareel Oost,R10,"0,5"
2228,51.2680526,4.465530941,Complex nr 5 Kleine Bareel Oost,R10,"0,014"
3559,50.880241,4.256642,Parking Groot-Bijgaarden,R10,"2,446"
2227,51.26806803,4.467021524,Complex nr 5 Kleine Bareel Oost,R10,"0,578"
3558,50.880108,4.256581,Parking Groot-Bijgaarden,R11,"2,448"
2226,51.19209355,4.402081927,Afrit Ring 2 Wilrijk - Gerard Le Grellel,P00,"0,1"
3557,50.88008,4.256574,Parking Groot-Bijgaarden,R10,"2,448"
2225,51.03775587,3.627417344,Complex nr 13 Drongen,R10,"0,038"
3556,50.880049,4.256558,Parking Groot-Bijgaarden,R09,"2,448"
2224,51.0374945,3.627928198,Complex nr 13 Drongen,R11,"0,035"
3555,50.880019,4.256546,Parking Groot-Bijgaarden,R08,"2,448"
952,51.16276495,4.239452149,complex Haasdonk (15a),R10,"0,307"
2223,51.03752621,3.627973567,Complex nr 13 Drongen,R10,"0,035"
3554,50.82670952,3.191652576,Knooppunt Moorsele E403 kant Moeskroen,R10,"0,05"
953,51.16223618,4.239436211,complex Haasdonk (15a),R10,"0,036"
2222,51.03755651,3.627442749,Complex nr 13 Drongen,R12,"51,251"
3553,50.82637989,3.190916585,Knooppunt Moorsele E403 kant Moeskroen,R10,"28,908"
954,51.1994538,4.317268682,complex Kruibeke (16),R10,"97,236"
955,51.1994538,4.317268682,complex Kruibeke (16),R11,"97,236"
956,51.1994538,4.317268682,complex Kruibeke (16),R12,"97,236"
957,51.19897606,4.316905141,complex Kruibeke (16),R10,"0,109"
958,51.1995944,4.317062878,complex Kruibeke (16),R10,"97,23"
959,51.1995944,4.317062878,complex Kruibeke (16),R11,"97,23"
2243,51.02792766,3.660354712,"Snede TCC Gent kmpt. 48,710",R11,"48,702"
3574,50.96950932,3.843949136,Parking Wetteren,R12,"34,178"
2242,51.02789789,3.660332158,"Snede TCC Gent kmpt. 48,710",R10,"48,702"
3573,50.96950932,3.843949136,Parking Wetteren,R11,"34,178"
2241,51.03033339,3.652085904,"Snede TCC Gent kmpt. 49,390",R12,"49,349"
3572,50.96950932,3.843949136,Parking Wetteren,R10,"34,178"
2240,51.03030092,3.652068398,"Snede TCC Gent kmpt. 49,390",R11,"49,349"
3571,50.96930462,3.844763971,Parking Wetteren,R12,"34,119"
3570,50.96930462,3.844763971,Parking Wetteren,R11,"34,119"
2239,51.03026915,3.65204491,"Snede TCC Gent kmpt. 49,390",R10,"49,349"
2238,51.03274542,3.643672563,"Snede TCC Gent kmpt. 50,000",R12,"49,995"
3569,50.96930462,3.844763971,Parking Wetteren,R10,"34,119"
960,51.1995944,4.317062878,complex Kruibeke (16),R12,"97,23"
2237,51.03271527,3.643658741,"Snede TCC Gent kmpt. 50,000",R11,"49,995"
3568,50.97156534,3.840304279,Parking Wetteren,R10,"34,526"
961,51.19970915,4.316964136,complex Kruibeke (16),R10,"0,244"
2236,51.03268721,3.643631193,"Snede TCC Gent kmpt. 50,000",R10,"49,995"
3567,50.97090739,3.840358589,Parking Wetteren,R10,"34,47"
962,51.20233812,4.321473297,complex Kruibeke (16),R10,"0,063"
2235,50.97363781,3.835600085,complex nr 17 Wetteren,R12,"34,923"
3566,50.97105307,3.840048381,Parking Wetteren,W09,"34,47"
2234,50.97361392,3.835568467,complex nr 17 Wetteren,R11,"34,923"
